number,value,user_attrs_cv_mae_mean,user_attrs_cv_rmse_std,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample
124,0.7018141895532608,0.40744524002075194,0.1794747114027153,0.6813463959430403,0.01725288431363664,0.21863898062242004,5,5.161231652436688,1488,0.0012515258332173834,0.0025301795022817757,0.6510172081163293
125,0.9562334060668946,0.6625190258026123,0.12786102369055963,0.6311599894088703,0.2019896714538463,0.1639129455824143,4,5.019630309327881,1600,0.0012085641368780116,0.8162146184484453,0.6485122358115771
126,0.8690785229206085,0.5725375324487686,0.13206071022734464,0.6467148854900945,0.014571349504797113,0.21026001909130876,5,5.448245485693269,1497,0.0012937446865231158,0.0025318522076960173,0.6519614860287412
127,0.9264147281646729,0.6317190408706665,0.13428154500826556,0.6299926695011946,0.2597745077076542,0.17027316859972075,4,4.3205723917222905,1687,0.0012537975648632123,1.370208846415829,0.71804366318704
128,0.7967739045619965,0.5314336031675339,0.15341223761107445,0.7424251786274864,0.4059518821090817,0.2034465985303094,5,5.52206672686123,1750,0.0017635826596763004,0.0016637991179743294,0.7182233037931007
129,0.772965258359909,0.5421895056962966,0.12055125561631884,0.7749154054072057,0.3819355057240834,0.1397237231057925,5,6.11690335290564,1704,0.0015904019889703728,1.340294051738808,0.7193246615041214
130,0.817799186706543,0.5922596752643585,0.09947162372792995,0.7702418292258117,0.4851304347847636,0.13649090038338116,5,6.8566962630413855,1421,0.0017156277530427087,0.001664601320335581,0.7596638899679387
131,0.9333521842956543,0.7270610690116882,0.08257521238272575,0.775561331663652,1.1412042536458304,0.14273823530776342,5,6.044688681513375,1344,0.0010076341574955304,0.24141964162038113,0.7640165227157214
132,1.2938251614570617,1.0396416783332825,0.08586146038419681,0.7475284624375841,9.980889557632633,0.2637870443837802,5,4.047924298991347,1335,0.0010174908919016058,4.809308954733349,0.7657159823616149
133,0.6692276358604431,0.37647272646427155,0.12996122149099645,0.7179242638038831,0.004543690342056828,0.2356830677533593,6,4.0191017300478284,1548,0.00227363813475609,0.23216483450543507,0.80327917772442
134,0.8580843269824981,0.6247018158435822,0.08189829836701219,0.7127904368897099,0.6832704625479571,0.25708493027124274,6,4.0376154011074785,1542,0.0021141458974368826,0.0030759491677543995,0.8058836796020817
135,0.697639548778534,0.39130779206752775,0.13603687981566115,0.7204975477642158,0.005557570239006285,0.23130408768981445,6,3.6869283081325266,1533,0.0022267953904355313,0.0033544103310294907,0.8053470997498967
136,0.6719254493713379,0.3857926964759827,0.12703225581988078,0.7271163905723099,0.02234807295632593,0.22638434748346722,6,3.5826412339800586,1810,0.0025120371142550537,0.4808891978486015,0.7449890865223545
137,1.172609305381775,0.951631885766983,0.08044847010194489,0.7572443686484787,5.18110975569628,0.22457646873519463,6,3.678064034707968,1561,0.002430061156081164,0.001187987524223336,0.7914679302078875
138,0.7492947816848755,0.496989706158638,0.11944696525010673,0.7436343882520959,0.23924872501139818,0.19751333415239697,6,4.4573199388131135,1798,0.05000498631768821,0.3898278460428524,0.7427884116778526
139,0.745025771856308,0.5046625763177872,0.10945231462146804,0.6902034011597629,0.20076547610223905,0.19082766950546262,6,4.870977613345833,1676,0.32874276700541166,0.2842918596709645,0.7774223493173859
140,0.792654174566269,0.5371030867099762,0.13432126979403905,0.7096231026097186,0.24986625045216698,0.1911526038715463,4,8.210746724421625,1767,0.5124101913311295,0.5219891492909157,0.7421508371240865
141,0.8635606050491333,0.6319411933422089,0.09836876022125256,0.69758147061078,0.7101235880091632,0.19451221744825556,4,4.208050358232269,1672,0.0013936482690480438,0.7776337262657842,0.7728909966040004
