number,value,user_attrs_cv_mae_mean,user_attrs_cv_rmse_std,params_colsample_bytree,params_gamma,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_reg_alpha,params_reg_lambda,params_subsample
20,1.1672681033611298,0.6492366433143616,0.25111213011246936,0.9024116422396325,1.9076788641719027,0.006213341395335565,10,5.446436378992988,1181,0.5354036702291093,0.011763026895613423,0.7021265721812969
21,1.0983855903148652,0.5881457924842834,0.27440534217195905,0.9011840010717784,1.7333939959518085,0.007233757817069423,11,5.367252927638944,2073,0.5585990172312912,0.006861165459718288,0.7010418220278478
22,1.865418291091919,1.2780431866645814,0.17238372426654144,0.8945344958338273,1.5710790982426341,0.003914541188213135,7,5.424754149416353,1186,0.4321016577687985,0.0010618069851100825,0.7009142263539138
23,1.0675780057907105,0.5635380446910858,0.26611949641431526,0.9196721755757447,1.2118727149156538,0.018096206055519384,8,2.4725165510684484,681,0.01327272985220476,0.005371386620006478,0.7064866648107198
24,0.9834248721599579,0.5123431086540222,0.2810981808326987,0.9401159010376677,0.9986658545854015,0.02309463263911242,8,2.7305051824371285,679,0.00910567615234451,0.005092240889511128,0.5652883492551227
25,0.8964923977851867,0.4239902675151825,0.30761215930930375,0.8485996310785713,0.16409649087672762,0.028679721387535433,10,2.368484332978795,665,0.060275151137275586,0.005618104218641179,0.5827920511014376
26,1.3839126110076905,0.8751420378684998,0.22511623126700056,0.8449249049522984,3.459392007211171,0.03933229275305544,10,4.442977605171092,681,9.546339704987881,0.00402163196308589,0.5776790249297699
27,1.1268823087215423,0.5572162508964539,0.44349700088222893,0.9507860601493049,0.1426016915755028,0.2686954538708668,8,2.5462794216031086,690,0.06056866926653322,0.02204226006756458,0.5694012070060493
28,1.166809719800949,0.5764208972454071,0.4521054877928522,0.946841967663979,0.1578596156244034,0.28737967393667363,8,2.5328268994563894,664,0.011891410327746387,0.021012248719612173,0.5629098802210135
29,0.968086963891983,0.5037696123123169,0.2789335735025233,0.9490764598395331,1.0548479286345767,0.018035572566220123,12,2.479834711369927,668,0.009392455486319217,0.027193102390821587,0.5678150463314873
30,1.098229742050171,0.637200266122818,0.14104547744368431,0.8332848569062694,0.9370751909894105,0.018312371670811525,12,1.71351183770955,1157,0.011906066528658478,0.0012129747302286162,0.9884311597370894
31,1.099526834487915,0.6301957547664643,0.1271759625827121,0.8505955520632364,1.0631921825043151,0.020155839553516155,10,1.2047673796083194,1069,0.01204792949069376,0.001195415992819957,0.9661047672875385
32,1.3029340028762817,0.7995352268218994,0.13083824167030234,0.8517764275047457,4.63799403107028,0.017582437666760504,12,1.713698412567032,1039,0.012426867843110272,0.2737912937351188,0.9982944356864962
33,0.9011929988861084,0.5028211534023285,0.15669535269556303,0.8573262919577597,1.1163908859247087,0.01288634045705443,12,1.7094417782453513,614,0.007167269863984591,0.004481811700645656,0.5622690813249538
34,1.1410097062587738,0.6452620148658752,0.25071541687572674,0.9442237955908135,3.3042941756630584,0.010784482937914851,12,3.119561869513804,575,0.0057100454212772106,0.005840965838364909,0.5427072122096435
35,1.1073531270027162,0.6157242238521576,0.2663987618783913,0.7639833603002716,3.1045397265425336,0.026020634792438383,11,3.0040681397190916,572,0.004229440949191566,0.0044426282399548135,0.5458629095918643
36,1.0847136080265045,0.5787226498126984,0.28360177935110426,0.9312337436317782,2.146563757731693,0.01307743760926588,11,4.596271122032772,1422,0.07871807335877565,0.03154759554924375,0.6664418844812868
37,1.0482129514217378,0.630399489402771,0.14216395336049645,0.7818578043775828,1.8836228820937628,0.012072678391160416,7,1.967889280134085,779,0.02222996501724373,0.01547623194620703,0.5965901069274826
38,1.1984510242938995,0.7296923100948334,0.1637453504066047,0.7960141758818385,7.091835743231243,0.012934420309159372,11,0.5590349418391651,1414,0.019367329785028347,0.031080769180865046,0.6730312434355459
39,1.1556130945682526,0.7083573281764984,0.16138645912929067,0.8740528307762209,6.487794852346119,0.009521119461039696,11,0.8813287497884286,1344,0.0028102583161335863,0.030033931342938743,0.5920371636380988
40,1.035884004831314,0.6198898911476135,0.1441866226840715,0.868980859829411,3.725819093722298,0.009101089011417655,11,1.160519107238436,2993,0.0024332793700356315,0.06420696822651413,0.6691979292428234
41,1.2936827778816222,0.784252506494522,0.17168492210987457,0.8737480398757427,3.958505795514148,0.002726865814647693,12,0.7316893177857222,1257,0.0022939193624284255,0.18231187567358528,0.504893879355063
42,0.8769429087638855,0.47202815413475036,0.1833465450831852,0.7173745551907512,0.7302372012655047,0.002395185633824424,12,1.4153446236149174,2948,0.007635796767685073,0.053876696685144665,0.503824230286314
43,0.949598079919815,0.48231476843357085,0.30113221313753336,0.9606979460935198,0.8145109492155735,0.027775918975514957,10,2.723549398866241,771,0.0076900234676465,0.0018306018426274878,0.5217815799812647
44,0.9458688855171203,0.4836174964904785,0.30202300415292976,0.8226287916872851,0.9044649186365683,0.024441650282335844,12,2.0478109921397767,777,0.0070923208760177115,0.0033845418265811937,0.5212392278018805
45,1.0071840822696685,0.5342373877763749,0.2828322133195688,0.9652502570482837,0.9156853725452861,0.02514849621464022,6,2.83551738876346,801,0.006868697117645314,0.003575950864735222,0.5323876210789623
46,0.8507267892360687,0.4656677693128586,0.17520843523740742,0.8349053977114924,0.6935900025787284,0.05588016533939092,12,1.62532941449204,1047,0.006612723521223009,0.0032669460048647065,0.5271534269117973
47,1.1182891011238099,0.6721942067146301,0.27017333015829764,0.8250370685355433,5.358296472198941,0.06374596062201443,12,2.0835942518917268,1068,0.001183965448238357,0.0017455510635935104,0.5188617976575319
48,1.0059104919433595,0.5857321739196777,0.2127560420390263,0.7252219747719059,2.924553561103907,0.05737585110319713,12,0.009576269315168418,2346,0.004038136472464936,0.002998512290972167,0.5472969929318761
49,0.9985999166965485,0.6269330680370331,0.16106000147340968,0.6790730827783965,1.3021019395336446,0.07056803147917494,10,0.18273383234948604,1572,0.0038781965408258147,6.482193539245915,0.5464432084614513
50,0.9805732548236847,0.5917466044425964,0.1562493950519138,0.6802093240431926,0.6345271294388422,0.11087186896911654,10,1.4357977667506472,1602,0.019796354010677527,2.867608033655169,0.8071641228146995
51,1.0203686356544495,0.5887970268726349,0.19721727639529177,0.8080486465172606,0.6129052581201945,0.14135796759313327,11,1.554781336201886,985,0.020127540667526,0.00189719989152265,0.8107108203155593
52,1.2758580088615417,0.793882429599762,0.2728357533129906,0.7484237936391375,7.959016784575619,0.11799257851043435,10,2.1319007668860417,545,0.001780051872390312,0.010009770158462935,0.5036705501332954
53,0.9836153864860535,0.5225844115018845,0.2916209752450844,0.9137088114279851,1.4464229064193947,0.028782518124488225,12,2.232487085869676,554,0.007023958130190129,0.010100563018672697,0.5195144979575046
54,0.9796368181705475,0.5140827000141144,0.3107380672373912,0.9133251566315045,1.4317677196838483,0.03249705231578339,12,2.1720615790610935,803,0.007146236764576586,0.0029519985001337464,0.522412462130132
55,0.8462675333023071,0.4701069712638855,0.1551022030430245,0.968174434484046,0.6912168729685837,0.049652571319248745,12,1.8681080982567413,843,0.007968603101789744,0.002599670441718256,0.5972920312450042
56,0.8475511968135834,0.46023523807525635,0.1514870072426779,0.7809454174898638,0.5920821541244239,0.01535132486001591,11,1.3232360056830283,896,0.008672084494969971,0.002332143076789002,0.6107443930251784
57,7.121472358703613,5.262459325790405,0.38791455557371274,0.5947393499971988,0.6833316022540559,0.0018974673702329135,11,0.35131883287574217,2325,0.04936562189906802,0.0021369230701364403,0.5956350753241212
58,7.05885796546936,5.22243914604187,0.3796486453764731,0.6001383849464592,2.0482626967438033,0.0014158380850137161,11,0.35045099104815414,2470,0.043632922242799965,0.00749711165431082,0.6078579571433009
59,7.090092277526855,5.2487016201019285,0.3753543261217941,0.6435209739637097,0.04661183505134747,0.002006077879661988,11,0.3422787899114994,2269,0.003228842692675566,0.7259333069173418,0.6139427329448888
60,2.3252196311950684,1.5390594840049743,0.1712768960149232,0.7041330192369433,0.02894240373478707,0.0010304374310730708,11,1.2465029075349396,1891,0.11266513071035807,0.9876274020447228,0.6135432263108579
61,0.8746012151241302,0.451224610209465,0.1646620824822195,0.7172686588324357,0.0036787826281931,0.004270439823480585,11,1.1672476358790427,1820,0.02929027977993344,0.04915529502045444,0.7319817926416512
62,0.8416863679885864,0.45871936082839965,0.15661728060180424,0.711486489754063,0.39581491954164694,0.055021221852762,12,1.1599011561994035,2058,0.02593652227782258,0.04737211825931017,0.6553490423640042
63,0.8427515208721161,0.4634581744670868,0.16521336725210709,0.7087495868399398,0.463714477446375,0.052783212862272784,12,1.1071895212210503,1912,0.027528600805367166,0.06046049977972265,0.6526386558135895
64,0.9550570607185364,0.5490904092788697,0.16705165384582604,0.7063277266025316,0.45992213650734753,0.04865952461007545,3,1.1166026353919296,1802,0.08171089325261248,0.05671596886887445,0.6475442537165693
65,1.623337495326996,1.0194126904010772,0.16010702555009065,0.7379368022376915,0.03673310796627993,0.0010903335468408345,12,1.3415099984586358,2207,0.02887574353560279,0.13079936399729258,0.7251810594435878
66,2.181901514530182,1.6005122423171998,0.16783681969079753,0.6578773881831625,0.5638897837007845,0.09401425155801146,12,0.7200511162864132,2024,0.03193284615062046,0.09470923253412036,0.7365410536160585
67,7.200727701187134,5.308107137680054,0.419815337220778,0.6507475985097106,0.4853691480117932,0.004338543505900294,12,0.7646682597690273,2011,0.033403437587416686,0.12857141820428736,0.7303851800676707
68,0.971674919128418,0.5524317383766174,0.14977775707209545,0.7319643318552358,1.7057332459518681,0.005785724511756972,12,1.489185229226476,2133,0.02730371321270727,0.13604457295678288,0.7201082823851285
69,1.4037464141845704,0.6910714864730835,0.3491125663919024,0.7367875273414631,1.6972496744735803,0.00337257020427483,11,9.260259630398945,2194,0.02559242119349515,0.0440764957270891,0.6284000590557474
70,1.30701345205307,0.6762020707130432,0.3077291981509472,0.7559978273332456,2.3626430164726067,0.0031752644633976468,11,8.080881128247025,2518,0.005321058569575558,0.04872433589280167,0.6526087341259564
71,1.079246062040329,0.5524950474500656,0.318801760769487,0.7731284438838771,1.291344989157056,0.05566653119622123,12,6.292472050234068,1826,0.01593870642725011,0.07840444527461221,0.6535700649778969
72,1.1591430127620697,0.7142906785011292,0.18308918072908423,0.6948090996537766,2.442918617504127,0.1822498553803261,11,0.9840868154089216,1685,0.005248529367923495,0.4006238015211045,0.8296879414820953
73,0.9114809989929199,0.5083724677562713,0.1345510899597888,0.7846278754575599,0.39465781815220236,0.07566982735766135,11,1.007776875832294,1736,0.05585536675501184,0.01477895328124832,0.7858741727827955
74,0.8009317874908447,0.42225233018398284,0.18095253733671895,0.7942584171001297,0.2886866732718604,0.03787798881510602,11,1.699270930434072,2577,0.0568907207681818,0.014663912229726267,0.5834233542523635
75,0.8378561913967133,0.4512454181909561,0.15626651107205097,0.781879370037815,0.3450761429808614,0.037865619948411366,12,1.7808921193034055,2636,0.05586498092689029,0.013621764729566934,0.6916876153420336
76,0.8361007452011109,0.44279455840587617,0.15142081437701935,0.7104779142777813,0.3060201564469044,0.03758635912901097,12,1.7997463372383316,1955,0.01706016837933985,0.019872014391444186,0.6911993785403466
77,0.8384045898914337,0.4499394416809082,0.1519841685997544,0.7663610757670737,0.33045811872774716,0.03887763009276285,12,1.7263273907761159,2672,0.11920624953075777,0.021168384213457746,0.687080510747221
78,1.2096726417541503,0.7768664717674255,0.13075554007849965,0.8055651627463799,9.844226567731821,0.03957036902547257,12,1.8164044049630943,2659,0.07566315759921562,0.019595923640408006,0.7558631570578649
79,0.8311673164367676,0.4532486289739609,0.13818370182715606,0.8011609302737562,0.4118590590877379,0.038951019049477426,12,1.846865036478332,2619,0.015536189321633781,0.019583403251999844,0.6860435999105325
80,2.905854272842407,2.250151205062866,0.14549943373631605,0.5168208456756164,1.2099198437208525,0.04537454748185031,12,1.7969583844479828,2817,0.009861925532540124,0.012336074756014405,0.6893802171305047
81,2.9471562623977663,2.277310585975647,0.15481755025869667,0.48821611034155193,0.40654658353803685,0.0444383998411537,12,0.5000317594797405,2857,0.10146377668213939,0.02398186999044714,0.6864369217258741
82,3.02039053440094,2.348256230354309,0.15411690308617434,0.5183629792538472,0.3424291478059498,0.04452243895653266,12,1.952233943536135,2771,0.2528461660926263,0.012791489711555956,0.6835251411575768
83,1.0068789958953857,0.4506495535373688,0.3615118228503924,0.7676789992791097,0.24661344206086216,0.03836411076840365,12,3.1701402795256755,2608,0.23793928715489207,0.020900539421963158,0.6853076773924839
84,1.0420302629470826,0.5064214408397675,0.33832445188905297,0.7662601286393937,0.9924803531015031,0.03508453774380739,12,3.3503570971573557,2656,0.28267845886441734,0.018206461031845228,0.6847787525199405
85,0.9509344577789307,0.4492259055376053,0.39129377766324713,0.7921367323629257,0.27125718069594906,0.03480918548905213,12,2.3542431287120276,2669,0.12370766158796653,0.0373259352132996,0.7106592877531783
86,0.9894114077091217,0.5032178431749343,0.35414567209515424,0.7907617875024449,1.098862690638886,0.035393500887550215,11,2.328274808702277,2542,0.045058403796477506,0.03826947865109009,0.6616847956451036
87,0.9969178438186646,0.4926784485578537,0.34691802760786433,0.7485666701067593,0.8036453903747778,0.0208198480259624,11,2.2900244847256395,2511,0.01683465168533049,0.032149707159767456,0.7096535063766719
88,0.9718178689479828,0.47909702360630035,0.3406006908475482,0.669917015620054,0.8229084870677625,0.015668451201227968,11,2.694652833373415,2466,0.01612015119917466,0.03798214654170358,0.6365360773007431
89,2.957675337791443,2.278804659843445,0.15590819680147308,0.6644229918258523,0.7468843728485497,0.05229525567368829,11,2.614902137138975,2427,0.014627636494277663,0.02837237647695876,0.6359598977038186
90,1.0101445376873017,0.5334013819694519,0.35188522702159747,0.6929009517741924,1.4147948114062436,0.06525379216869032,12,2.8978094630993088,2428,0.015168371191130596,0.02645068734386585,0.6389966131952401
91,0.9697374284267426,0.5611038386821747,0.15320542531519166,0.6931749758326142,1.4613957071177128,0.014998602137500767,5,1.8305171739315154,2414,0.014350933880127412,0.02495853795169668,0.6263830943133537
92,0.8270904541015625,0.447416415810585,0.17108909384109552,0.8148980181625425,0.5405555149679724,0.05007096719640939,12,1.8354630263268419,2584,0.06572433971316641,0.008701894232110869,0.5845992015665327
93,0.8486676156520844,0.46245514154434203,0.16490266841522466,0.8358253475004489,0.5737559482597947,0.05393556311924067,12,1.4073576775401477,1936,0.009645376016354045,0.0711108904727659,0.5842779683309661
94,1.1075367212295533,0.5102966129779816,0.3511348761009278,0.8053134392149744,0.4872900813635347,0.051469537664797615,12,9.896941829384357,2586,0.07260152214871586,0.008448064861909728,0.5832628001819284
95,0.863096684217453,0.475442036986351,0.17004619578016,0.810577662079538,0.5042686636831678,0.08417437411549183,12,1.5616613197438058,1961,0.0662421333979335,0.008849445501172837,0.5823972684179222
96,0.9019227981567383,0.49719451665878295,0.13335069538602168,0.818401680517502,0.26149858562668876,0.0811171756498431,12,1.5669939305755602,2734,0.023279936636734472,0.008308891045850485,0.7438755012231963
97,0.8914772510528565,0.4644463837146759,0.21158104079865497,0.8204389242175034,0.30377503342152645,0.06317690878333272,12,0.9640283662090616,2596,0.03924493524580962,0.006679962820776371,0.6727480583354516
98,0.9112550735473632,0.46430914402008056,0.18855744015601367,0.7800786033615187,0.23557756199184388,0.029289423500984846,12,0.8556154134064606,2722,0.0392625452836962,0.01566175640359456,0.7458160270607637
99,0.9515761196613312,0.5107552230358123,0.19346007382914673,0.7807405439771968,1.1026494079323457,0.028390914943785484,12,0.8905700617044581,2889,0.14485367233593877,0.006424954729935168,0.6650240527655823
100,0.8746421992778778,0.494714280962944,0.145782697591723,0.7760998164858496,1.1040821745493026,0.030755470307624138,11,1.8598275876152754,2840,0.09042220300292429,0.002399036599146774,0.6603684600581878
101,0.8817574441432953,0.49352886974811555,0.14532567270563196,0.7556766979989831,1.1238496306586356,0.021104521065981173,11,1.7605712874881674,2884,0.1332466425749727,0.010782356920165572,0.6184951067937681
102,0.9788567423820496,0.48379324972629545,0.34556015854851585,0.981906808230177,0.9088461459324821,0.023389497901155017,11,2.0089800342175046,2089,0.0922541479226761,0.002356908312301707,0.6194005947289916
103,0.8239723265171051,0.45025375187397004,0.1821646670018226,0.7533711124264812,0.6267192283774243,0.04009271613153848,12,1.3412197519427103,1933,0.051837514247525945,0.06874133166290239,0.5577666049015552
104,0.8397114038467407,0.46036242246627807,0.1739841330435789,0.8374820479992824,0.6160938647539246,0.039994627757760436,12,1.3119481418860717,1918,0.05348747172388909,0.08297256089461712,0.6059133834428981
105,0.8209908545017243,0.44373509883880613,0.18543312587355115,0.8393232654331737,0.6006217619149306,0.03964675604357326,12,1.2756429216046519,1938,0.0103567605926519,0.0014442830748096756,0.5572417025533208
106,0.8777539908885956,0.4563937306404114,0.22579024181478222,0.7101640335010014,0.6579009434293561,0.04038408596048023,12,0.6001303126901234,2252,0.04888971731124072,0.013737619698896987,0.5573512079886935
107,1.2114396274089814,0.7616759359836578,0.16952536821017233,0.8639566982778911,9.143700069127714,0.04233239281793347,12,0.6729775775124112,1881,0.05595121850755508,0.06410419474521337,0.6968819393771676
108,0.7916933178901673,0.4055333107709885,0.1983186974441263,0.8622621536856341,0.14374037942543746,0.04086771960912132,12,1.195339946500675,1892,0.06005466677507084,0.10763800135439641,0.5571308653485326
109,0.8192486345767975,0.4203027695417404,0.1694325643629278,0.8601978061743816,0.08380827595756116,0.042017885955347826,12,1.2388425895884265,1884,0.05436166543502026,0.061831963951501374,0.6973416488425107
110,1.0675898432731628,0.6721343398094177,0.15073983084315706,0.798196774159443,5.978682345736038,0.03811889345622741,12,1.1538365206943486,1734,0.019859693646329685,0.10180487872621438,0.551657847407845
111,1.0463696599006653,0.6546647727489472,0.15514505805630577,0.8338677826721238,4.602108813940986,0.060894983722512466,12,1.3596686895267398,2009,0.18454056624505935,0.25865758547854667,0.5380683360011285
112,0.8114392578601837,0.4217677116394043,0.19806165923270705,0.8870239509107098,0.12148503686919769,0.06153297352580469,12,1.3638341490633406,2055,0.16700981248785754,0.17310982674455533,0.5733128327365642
113,0.7793939232826232,0.3927857011556625,0.20998878478607944,0.8943893968300008,0.048865479488722885,0.05940851641329333,12,1.2576159554103856,1986,0.06325451309514998,0.19728254292869432,0.5711090087661608
114,0.7633504152297974,0.3599716305732727,0.21052564335781726,0.8850093770065541,0.011995986703902839,0.031931173355977026,12,1.5262545262247404,1854,0.063153421061749,0.08247907339433229,0.5702270256059457
115,0.7902270197868347,0.3874607801437378,0.21138334693032493,0.8858644060209241,0.012119734090074996,0.07155890938425424,12,1.6216759551511875,1776,0.06450773744614659,0.17718160308866343,0.5660215293278654
116,0.807465398311615,0.41250730156898496,0.20812399587531527,0.887795468155133,0.06755599821900998,0.0702539958583601,12,1.636817761635444,2114,0.11108561232654214,0.20089489604450633,0.5758460948743545
117,0.7820147156715394,0.4093348950147629,0.2075728247037856,0.8895944356085727,0.0772304965461017,0.07027795212914605,12,1.5979677374050312,1552,0.05998861988013125,0.18103918262748284,0.5724960127428166
118,0.7920467495918274,0.39890933632850645,0.20352779461869475,0.8866106242024917,0.00897232541051958,0.09666929759608135,12,1.5762392763140265,1571,0.34970078429574647,0.1975044136179541,0.5709978890218287
119,0.7850955188274383,0.38443143367767335,0.20656727993153384,0.8806379903425472,0.007813547249117272,0.06940837869806868,12,1.5564219461829791,2136,0.35187308048238247,0.2022319412596289,0.5687867529123465
120,0.7985262393951416,0.40763807892799375,0.20188732033165693,0.9027081027241367,0.026908710010328032,0.09612497790283381,12,1.5403048322643265,1595,0.18829789282350826,0.20542786345039274,0.5717316811778206
121,0.8333886206150055,0.4410011976957321,0.18584518995746782,0.8841024477633284,0.05561041392162372,0.10382238579931523,12,1.5223516952486493,1610,0.33265808583849754,0.19723557698706803,0.5710491788151107
122,0.823090422153473,0.40445772409439085,0.19483052475886156,0.8835095318157152,0.017598940147368736,0.09825646857957784,11,1.5661332066268554,1556,0.19624057480721238,0.18920722586564795,0.5710571255964407
123,0.8283473372459411,0.45240388810634613,0.18989122297342112,0.8811595807993214,0.09616950956150905,0.09293092469892972,12,1.5248294909574478,1582,0.5111648588164658,0.17891720381837586,0.5704574166849473
124,0.827938461303711,0.44937431514263154,0.18971748368886507,0.8936828664455108,0.020044623285839003,0.13214537535580936,12,1.573499116475042,1507,0.6685167161901477,0.3906635718499122,0.5742234329318981
125,0.7910898208618165,0.40326234698295593,0.20134826290098337,0.9001482607772632,0.04157082092214388,0.07709228902654795,12,1.0567287963536243,1494,0.19107720596365632,0.3636847511224967,0.5336912205094084
126,0.9451174557209014,0.467194014787674,0.3817704241825974,0.922001821615984,0.16203275395293332,0.06724399063808917,12,2.158384360534665,1504,0.6844745456233636,0.43499641276339557,0.5325485185235087
127,0.9419784426689148,0.46590439081192014,0.39398161579565116,0.9279234125551286,0.16854931272734142,0.07092369861957475,12,2.106850060215314,1675,0.7619529147324393,0.24791910892609983,0.5385165597351927
128,0.8228589057922363,0.43136962950229646,0.17158625785718903,0.9019611352561125,0.14760937348144393,0.07232881438974832,12,1.026310764669118,1676,0.09861654439606626,0.23973413728230733,0.5914221060573801
129,0.8276540696620941,0.4108607620000839,0.194636039586127,0.9012170975201642,0.02469083008012746,0.07329618111832505,11,0.9870861946825846,1661,0.3401242989470219,0.2681226738233159,0.5979035789079221
130,0.8008617460727692,0.39595480263233185,0.20971090341656629,0.8991191929409695,0.04431031699749675,0.07151073806491985,7,0.9792508654235661,1395,0.39107573159840425,0.5506438510275617,0.5923572421510908
131,0.8682185590267182,0.422425839304924,0.22323866125997163,0.9064023431041489,0.005120511640468714,0.1214950960458409,11,0.5222052253475385,1339,0.3452580105353497,0.31427837143568554,0.5458930879327882
132,0.8919945299625397,0.42205350399017333,0.27863846245861895,0.8526109915488383,0.004709955823254778,0.1268458996991565,11,0.22295142335791707,1423,0.15543012963541014,0.1571689504849175,0.5505011471849869
133,0.7878913938999176,0.3880012482404709,0.19537325078076714,0.8575354832104883,0.020001318599252856,0.08629472449277084,8,0.5301660146149924,1342,0.3221135529524862,0.5131692528363184,0.5479519563976815
134,1.1747019052505494,0.7693781018257141,0.17525974980081505,0.8597836120995948,7.984431852850248,0.08636249181597105,7,1.185847093980669,1763,1.0527683044866725,0.15017815981169946,0.5139797181455464
135,0.8712606072425843,0.47747781276702883,0.19519120478226473,0.8707771442861226,0.26109010828583823,0.0840457500410452,7,0.7535429829174031,1295,0.393999153132922,0.5858737811161563,0.5606618070479599
136,0.8642662286758422,0.46771715879440307,0.20711840566489298,0.87454685310108,0.2779956187196824,0.08540379476275375,7,0.7540660203562357,1815,0.41140263073381783,0.5893509339636674,0.5616502548097562
137,0.867689061164856,0.4826065212488174,0.22408131824356806,0.9325805222018031,0.3045029579487734,0.1043392277075166,6,0.48567911244554907,1296,0.3036789439899926,0.5751242170997649,0.56124428809293
138,0.897871333360672,0.5273421943187714,0.19854945736397675,0.8917026757061433,0.8499657780770055,0.10737012970792886,7,0.5154370741760066,1432,0.4574252087993565,0.44990028320137126,0.5765308688798287
139,0.9095163822174073,0.5246048986911773,0.20479240771421767,0.9378849046197012,0.7612933177968336,0.10910168008960869,6,0.3951742240553664,2137,0.2686120818979938,0.1226345110918567,0.5901237103975435
140,1.0094867527484894,0.5715382277965546,0.1992160985805536,0.9177148322396081,0.8884616063141701,0.1532574821327835,8,0.24754331562567766,1423,0.2218677492711918,0.3374710843757183,0.5905251431511859
141,0.9229977786540985,0.5287389367818832,0.20400452283899012,0.9105100855427414,0.46305009051166074,0.1762014143310219,6,0.07179741732244016,2137,0.2333733887097757,0.12492925916914242,0.589941498079482
